"gene_name","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"IMPG2",17.836785830277,0.434647798376096,0.210890678006624,0.0334601819182123,0.0563911830427317
"AL031428.1",1.28498116464011,1.7814008938339,1.180626837861,0.0334861601572555,0.0564323738431978
"OR2AG1",1.5657271361181,2.29871470000774,0.8167983829543,0.0335036770389843,0.056459302058809
"CCNB3",33.6931297877423,-0.461397051630001,0.223211750315446,0.0335428590880667,0.056522735558426
"AC138761.1",0.953783274549748,2.12857265766983,1.15704504274205,0.0335682371572245,0.0565629033540233
"ZNF630-AS1",2.31801687826162,0.881123308320596,0.496190956364152,0.0335785894690016,0.056577750033421
"SLC25A15P5",1.46895383043021,1.11222493807469,0.720185485187228,0.0335950736161274,0.0566029266214167
"AL513548.3",1.92225921835365,0.702354316717868,0.357166213878134,0.0336320261057374,0.0566625855649628
"ZNF616",510.741551781313,0.174922179833074,0.0826123779564304,0.0336519834340392,0.056693607228267
"USF1P1",1.11907555118613,1.15329062604599,0.687846393349697,0.0336551300316567,0.056693704428528
"AL161430.1",6.65783301827712,1.40876314486391,0.365252873568787,0.0336539525442158,0.056693704428528
"CARNMT1-AS1",5.14334254589559,0.780889017764286,0.339609346707728,0.0336648167840645,0.056707419902232
"REEP3",4659.46019185063,0.288778371418355,0.136579156554988,0.0336789098894962,0.0567285561521418
"BLID",1.49507757884624,3.05836171662639,1.34751974628293,0.033685685471968,0.0567373654356704
"MAP2K4",1544.65010365934,-0.169481417858812,0.0806239447667274,0.0336874947660525,0.05673780949173
"ANAPC4",1347.72105408414,0.183319224706131,0.0855421287558626,0.0336978387540047,0.056750023626279
"SNORD3B-1",2.57365222498979,2.00648095992782,0.683823873004152,0.0336976242620884,0.056750023626279
"DNHD1",600.836488497499,0.414649411827372,0.200942298170466,0.0337005706630565,0.0567520207312358
"TMEM160",207.862942177625,-0.328181651472319,0.156859673916412,0.0337123201312303,0.0567692025954035
"SMPDL3A",1282.4907148974,0.399105443514613,0.192062800326169,0.0337343390493259,0.0568036751294796
"PRSS33",6.5926596677364,-0.521995742140066,0.434573660054168,0.0337583243524141,0.0568414554528882
"CSRP3-AS1",3.61261760155881,-0.740221093739314,0.373284114665119,0.0337682611079341,0.0568555787886454
"PTMAP2",66.0753596289345,0.415358470060302,0.20156338066128,0.0337916699876579,0.0568897735235253
"AC008700.1",1.54482781559791,1.80292723454301,0.737917293801461,0.0337902288024763,0.0568897735235253
"AC084335.1",1.12613622698286,3.00521513859446,1.20971115073026,0.0337962476463973,0.0568948708371452
"RPL6P2",1.62055929351222,1.18691987266972,0.577013439228881,0.033808307878165,0.0569125637710575
"PTPN2P2",2.73147814903791,1.304510077439,0.411312624407329,0.0338237602573349,0.0569359651270807
"SNRPFP1",1.010164290316,0.914978196631634,0.492088321671656,0.0338694516081636,0.0570102636478571
"FRMPD2B",4.43378467293395,-0.857856401088461,0.444063782055932,0.0338949384225423,0.0570505479212564
"APOL5",1.36579347228726,1.60249996328261,0.584821592526493,0.033902812933909,0.0570611855652422
"ENPP7P7",4.12149681774526,0.632998995910716,0.320008581654775,0.0339230901918746,0.0570926961057876
"YBX3",7953.79686407918,-0.237628264080568,0.113590245986447,0.033947116990844,0.057129755921571
"AC004882.3",5.25981924033926,0.515145411901823,0.254058154456331,0.0339482228919371,0.057129755921571
"AL359208.1",1.35791757546685,7.32753331243919,3.07127105153479,0.0339888125750113,0.0571954401761949
"DNMBP-AS1",26.7793617553978,0.533859236942253,0.264735577831503,0.0339957008808211,0.0572044092566206
"TNFRSF13B",72.9636716094104,0.593115984782458,0.301760974016074,0.0339995486933783,0.0572082615253268
"AC010287.1",1.49390285017922,1.60548571781115,0.672123988594368,0.0340073621307149,0.0572187857677171
"AP001596.1",6.19202433547328,-0.624392788171519,0.309909266006967,0.0340280070680734,0.0572508975824932
"AC068228.2",0.78370234916697,5.69960438865323,2.57864038289592,0.0340462593734805,0.0572789811211202
"KCNG3",52.550167571726,0.621685012252965,0.319331134660605,0.0340586298265189,0.057297166987711
"BCKDHA",10.3875089168013,0.335207297211604,0.16133559501707,0.0340879795627091,0.0573439142930171
"HAPLN1",86.0029043607389,1.35079924751804,0.389703607513923,0.0341145584560411,0.0573859963250095
"TMEM39A",1983.97873278149,0.169144378316001,0.0794470769425621,0.0341274337114238,0.0574046647096609
"INE1",61.1186261834653,0.343823302012121,0.165439923169395,0.0341287839877858,0.0574046647096609
"GHRLOS",31.5054635793724,0.435926514175357,0.213488001792083,0.0341305637520122,0.05740502791335
"ZNF410",33.6068341472065,0.495405004142177,0.245286084950457,0.0341511665556228,0.0574370485624393
"RPL10P12",6.21748770534973,1.01618472629911,0.378648015127204,0.0341894130156483,0.0574987388545571
"GUSBP14",1.44489930166585,1.30682472945254,0.479236197290497,0.0341952796986619,0.0575059706422247
"EIF3J",2735.64441304288,0.200269782858692,0.0948123683175924,0.0342203468611884,0.0575429538416837
"AC016737.2",2.07898855408977,0.740844342172831,0.384135053777575,0.0342204065153088,0.0575429538416837
"DAPP1",880.829316298717,0.367427344681879,0.1772705687689,0.0342296017590796,0.0575557794591312
"BBS7",544.526104458481,-0.159478797982473,0.0758015540849075,0.0342640336928033,0.0576110364966756
"SEPTIN7P6",2.75730163246849,2.44954124507519,0.415150835890286,0.0342670436860574,0.0576134585090365
"KIF3A",857.436805113115,-0.227853205149746,0.109263601016174,0.034278800138632,0.0576305851190302
"AC008761.3",1.0005037442331,2.35206278197469,1.37599388618154,0.034293259006462,0.0576522533368082
"SLC20A2",3126.67063872707,0.324038390713748,0.153580727560756,0.0343015682517222,0.057663581580153
"TGFBI",13504.6507419697,0.479025906063961,0.228888198147768,0.034311792289031,0.0576781275516668
"ARNT",3532.99359031966,-0.189961087933973,0.0906990175777397,0.0343162111123332,0.0576824839563699
"MEMO1",109.901503263631,0.333209851357066,0.160458812541567,0.0343175266188069,0.0576824839563699
"ZNF318",1540.83654110994,0.212847472158778,0.10093906314643,0.0343329032491087,0.0577056873840789
"AL022318.5",2.16414580095369,0.83144154700502,0.451842614583175,0.0343551431239833,0.0577404236891708
"AC008121.2",4.43865183310577,0.621746044117539,0.319899064684875,0.0343595112606557,0.0577451212964083
"EXOC3-AS1",215.734725128155,0.346200218828252,0.166436540559645,0.034366953802245,0.0577549851290028
"SNORD91A",1.68160663935466,0.733855807076949,0.392047600515743,0.0343780591395822,0.0577710032455495
"AL118556.1",2.36896536686069,1.59257691557789,0.530952451652378,0.0343831248882338,0.0577768710641925
"ZNF683",184.776564401358,0.574634031282946,0.290144446320125,0.0343894263493997,0.0577848147227759
"NFKB2",3136.53789845289,0.284851890231276,0.136147490784556,0.0344110377556548,0.0578184818938333
"CEACAM4",82.5907822184996,-0.525872470645685,0.257866177773965,0.0344318606934096,0.0578508212346064
"AC009220.1",2.84398599239956,0.578182149952651,0.288619341097748,0.0344386907787286,0.0578596485470992
"AL355881.1",5.21408050302252,0.511075569377499,0.252952904122703,0.0344459712932216,0.0578692317726123
"ARMCX4",485.350230898446,-0.314917647181894,0.151167811036205,0.0344532629644688,0.0578735357570915
"AL137856.1",7.11554078606664,0.706617640599035,0.3755933487358,0.0344528290890909,0.0578735357570915
"AC079336.3",1.74680900121884,1.36914865723965,0.747453845016193,0.0344518829292082,0.0578735357570915
"AC092960.2",2.05086340068082,0.634700153883975,0.317203373006419,0.0344565218976097,0.057876361573051
"NEPRO",1764.64283113211,0.141936916527863,0.0671015228514463,0.0344874590905864,0.0579256759687599
"SLC1A3",751.823833015577,-0.419724598464949,0.203407791355513,0.0344969292644535,0.0579389311603019
"DAPK3",2134.91978854891,-0.250678145462412,0.119836703402916,0.0345020236729676,0.0579448362074985
"PPP5C",2421.68369285314,0.190694902312602,0.0908493650321152,0.034519095506084,0.0579655515936565
"AL157884.3",1.69236821765687,0.84250324664947,0.480752941696444,0.0345180169990006,0.0579655515936565
"RN7SL648P",4.28484155548852,2.94568511271842,0.591801514457688,0.0345169560534039,0.0579655515936565
"C12orf54",9.20305228343353,-0.319017729592278,0.282742547359605,0.0345308625699327,0.0579826587629609
"CDC42-IT1",5.63270815409791,1.09740238722432,0.392775944959526,0.0345510895505297,0.058013969226093
"C16orf96",15.7505891359634,-0.087144942508071,0.241774879381215,0.0345557410800477,0.0580191256262357
"LINC01108",58.8089581027704,-0.900445436560824,0.473464809714382,0.0345777242057979,0.0580533799920613
"AC007601.1",4.92885496150581,0.867451311797409,0.399073112981053,0.0345854037678235,0.0580617023237421
"TRAK1",3892.0494790951,-0.221212840973691,0.105937750273744,0.034585844584585,0.0580617023237421
"KDM4D",65.8446239883958,0.274962969874931,0.131417848951346,0.0345931899013854,0.0580713776421117
"TEX38",4.67931577092848,0.556280872343505,0.278833642496957,0.0345990729885957,0.0580785975519193
"TRGV9",10.5051188236743,-0.54260788625559,0.267184365950831,0.0346287885712576,0.0581258206078799
