"gene_name","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"TSKU",3503.12452420062,1.81990716998351,0.221347957542493,2.37377360137277e-17,4.3897471717477e-16
"P2RY14",199.369346922924,-1.45381715449399,0.173411882689668,2.39652758937363e-17,4.42959389479997e-16
"SASS6",303.919981902138,1.19769471562434,0.14365989323507,2.51908651330429e-17,4.65378096277674e-16
"PRICKLE2",691.010367407981,-1.25685231770608,0.149918463885494,2.53907586171289e-17,4.68599279697118e-16
"CDK5R1",290.912602530132,1.69990450547721,0.206686445809234,2.54929073520156e-17,4.70011874976287e-16
"MANEAL",389.913618840523,1.70528755752104,0.207391809535577,2.54821632600037e-17,4.70011874976287e-16
"GSDMB",1266.92006385185,1.67474347542869,0.203410766495724,2.55433241366339e-17,4.70704991168452e-16
"AC243960.3",14.1939924092598,-1.61660715207874,0.193557207028428,2.63895629503423e-17,4.86055231701537e-16
"STK32A-AS1",48.5283348813344,2.88766512080448,0.357412047096051,2.68900653403631e-17,4.95025335262813e-16
"H2BC17",17.4842973615521,5.77096788787603,0.521617239141815,2.72521731794239e-17,5.01439986501401e-16
"APOBEC1",24.8911520883156,7.72990322364774,0.953311345155988,2.72716239686015e-17,5.01546479278269e-16
"AC024560.4",34.5070354706331,1.92629008658884,0.234340523682473,2.73920917733134e-17,5.03509716982868e-16
"AC015712.6",79.7141045785656,3.11503480375764,0.387690858800129,2.7630780506124e-17,5.07642988397797e-16
"KAT2B",1177.65023952223,-1.11386535374487,0.133000743991799,2.88238105213536e-17,5.29296866742295e-16
"AL163953.1",6.51877475982549,6.13424350768841,1.05156625327562,2.90792366973083e-17,5.33720310342397e-16
"OR51E1",31.9508183436323,2.24602801773896,0.351322739209498,2.96390829147339e-17,5.43723865884083e-16
"HK3",896.693170502578,-1.90682468258598,0.2286521920297,3.00615874746054e-17,5.51199177331576e-16
"SLC26A6",929.297683825994,1.33904602109167,0.161602472917886,3.00835282953648e-17,5.51326089199327e-16
"GMDS",1483.21431757776,1.44792466170004,0.175422795507564,3.05369074758924e-17,5.59355688435659e-16
"LINP1",50.3924114823454,4.17466829323129,0.524768682810271,3.06539031876799e-17,5.61218692375737e-16
"HOXC13-AS",15.7923983273912,7.14580636312194,1.03131432172925,3.09487463098466e-17,5.66334286910195e-16
"DUS4L",220.864538114898,1.08818704240691,0.130769099223025,3.12022294081925e-17,5.70688309474804e-16
"RAB40A",51.8859207728374,-1.64813899126352,0.197629831844183,3.18115800950581e-17,5.81543566797507e-16
"IGLL5",135.322526586115,2.46856876517225,0.30578815174854,3.2067652849841e-17,5.85933001897443e-16
"UNC93A",17.952290094468,6.29926156264945,0.867996040322124,3.29105212730102e-17,6.01034534770974e-16
"GLRA3",68.0595906319923,3.87602714882665,0.420488185394289,3.30103933885804e-17,6.02558687472903e-16
"SULT4A1",56.6711362773322,4.15440511964889,0.523640367570748,3.42671936704819e-17,6.25188938994061e-16
"SIX2",309.454585362335,3.2958376304598,0.415946805996211,3.44716140999964e-17,6.28345728734566e-16
"THEM5",296.334308351994,1.83486996636416,0.224246374840982,3.44744550962029e-17,6.28345728734566e-16
"IGKV1-5",9149.70737159484,2.55463447714921,0.317723006186714,3.48183630002206e-17,6.34298992065557e-16
"TMEM45B",2607.35911973539,1.63830327634763,0.199765744924036,3.54559180071819e-17,6.45593173714104e-16
"LILRB3",529.532780240851,-1.42414018399011,0.170897621221484,3.58354744883385e-17,6.51857580534157e-16
"PYCR3",1040.40276830382,1.25423407797319,0.15143280608145,3.63886887866083e-17,6.61592861802287e-16
"FSD1",38.484831864483,2.97774777598819,0.349503487388212,3.69131236015543e-17,6.70463602754011e-16
"DCST1-AS1",52.011924974113,1.46990384909469,0.178503758187951,3.93518485189734e-17,7.136994345032e-16
"GHR",141.011673191592,-1.89830649993088,0.228409984400256,3.94015147430155e-17,7.14247310215611e-16
"CEACAM21",155.668444642868,-1.7183700902372,0.206645268154892,3.95016699478981e-17,7.15709427664089e-16
"FLVCR2",744.64416388676,-1.31931267497413,0.158485211109512,4.00973888708754e-17,7.26144524258556e-16
"BTK",756.587965532359,-1.44459381909753,0.173604385469594,4.05747389362203e-17,7.34426783466852e-16
"TMPO-AS1",103.449759324412,1.47640039685347,0.179677611566555,4.08055638781333e-17,7.38240827421645e-16
"AC027288.2",22.8370040349669,-2.99216712746905,0.359996835651598,4.12669984155711e-17,7.46221171349154e-16
"SOCS3",8029.8381596966,-1.50853019176968,0.181932731671095,4.13606033348808e-17,7.47545557467653e-16
"METTL1",833.008963319561,1.27132953567256,0.154069131914031,4.16086270702364e-17,7.51658209888896e-16
"ADTRP",225.776667485091,-2.09423108124278,0.252433968833504,4.19680560066263e-17,7.57778357054224e-16
"UGT2B15",84.6926930658283,6.25097374645199,0.573383032791582,4.22690420454453e-17,7.62462897004524e-16
"C13orf46",151.303784276568,-2.62002925692039,0.315699075404174,4.26402699793331e-17,7.68781449116582e-16
"CASC16",9.27736804439153,4.76330294765007,0.65102835623398,4.29064882800393e-17,7.73201458902151e-16
"FOXO6",217.734055499522,2.30363057155678,0.285825035368553,4.29387491175638e-17,7.73403141613116e-16
"POLR1G",188.301575687452,1.15749750331418,0.13998767095304,4.40392786522895e-17,7.92836606556274e-16
"TLR8",458.484531414573,-1.90863364351759,0.230248907859886,4.42253320640414e-17,7.95795828140605e-16
"MCM8",317.9325854248,1.18530980401417,0.143280291519417,4.50109894613993e-17,8.09536208304286e-16
"CRTAC1",1665.24236424563,-2.62858582963371,0.317051215735812,4.53746724938574e-17,8.15278256438824e-16
"SH3BP5",435.557744485152,-1.34064637247165,0.161213533070322,4.53584801924996e-17,8.15278256438824e-16
"SOHLH2",30.1343900725977,4.81498419535961,0.527784959890801,4.61112915774199e-17,8.27703320891897e-16
"H1-5",34.1108546219744,7.50313975618818,0.623663394902983,4.61018698296757e-17,8.27703320891897e-16
"MDGA1",348.727247063028,-1.70746710959676,0.205804484444676,4.66556617166651e-17,8.37065508453247e-16
"GMNN",854.752010259959,1.29554928208372,0.157325529924607,4.75861700961267e-17,8.53343005319305e-16
"HDHD3",1340.40795848837,1.13106766649128,0.136738138007039,4.8448980601003e-17,8.68391201123837e-16
"SLC2A5",439.703794356449,2.11863850142341,0.262580128763365,4.84925062038905e-17,8.68747153602934e-16
"HOXC9",71.7319211235836,3.35865773987833,0.423657558964028,4.85868615647466e-17,8.70012933814009e-16
"AC116312.1",2.07981004509348,-2.62815505241602,0.319441816905869,4.94192427739445e-17,8.84486379203293e-16
"PAQR4",394.203980321466,1.44864223718885,0.176551697681697,4.97162819812856e-17,8.88935839731627e-16
"MAGI2-AS3",716.024505164926,-1.49345034898265,0.18010406560995,4.99191760928209e-17,8.92129073035671e-16
"LINC02473",6.63289588969172,4.67213746392612,0.664094201019166,5.05066041691037e-17,9.02188041771027e-16
"AC007639.1",6.75733273821926,4.33186385795925,0.573541888844106,5.06884740862338e-17,9.04996355426785e-16
"LOXHD1",29.5464302212079,-2.04129660751022,0.246764134539615,5.10708177085706e-17,9.11379473235882e-16
"DIO2",639.261059002053,2.38747157868801,0.297496934848369,5.17677981231178e-17,9.22920025985142e-16
"TNXB",1723.94581927918,-2.32173921014667,0.28088272838665,5.18768010678264e-17,9.24414375532898e-16
"SMIM22",581.058979488261,1.81422313143187,0.223370854269787,5.22179304335334e-17,9.30041625596383e-16
"NHS",820.335595365601,1.83096178110472,0.225494054132128,5.25663904860964e-17,9.35793919477995e-16
"TFPI2",6151.0303754034,3.48744810091036,0.443064538504589,5.27785614537402e-17,9.3911557626946e-16
"UCN2",16.0423832933976,4.25310508122023,0.507190312088158,5.29424755053602e-17,9.41575770761028e-16
"DCSTAMP",117.643655365518,-2.24175797474573,0.271138073288648,5.33094051817065e-17,9.47642443297861e-16
"ARTN",99.7226771198014,2.49504953509522,0.287655555932611,5.34520002363116e-17,9.49717340113517e-16
"DEPTOR",1281.64195028288,1.64346125802412,0.201533951328008,5.39578723272841e-17,9.58241692012552e-16
"C1QTNF7",246.787764526407,-2.24781020507197,0.27191911979852,5.41026020855592e-17,9.60347348818525e-16
"TRIM45",277.117822995804,1.3009869912549,0.158265767103719,5.42394300363098e-17,9.62310777077265e-16
"ABCG1",2274.05120368434,-1.37783315587882,0.16642627051746,5.48054158613468e-17,9.71882707941216e-16
"TFAP2D",56.2598924399204,6.2043574731253,0.798541014650931,5.5294962399169e-17,9.80090526194445e-16
"STARD9",557.267396978393,-1.55409747146405,0.187881190949764,5.65501729890012e-17,1.00185509173758e-15
"LHX5",17.0260838785568,5.57798766936876,0.752169372574709,5.74725531883897e-17,1.01770500841264e-15
"MNX1-AS2",16.7586785315283,3.00972520375477,0.379736719634499,5.78877144690115e-17,1.02456230604073e-15
"DLG5",2039.59452190468,1.17839740603183,0.142667069481327,5.91236947011097e-17,1.04593377594619e-15
"TMEM82",17.2942265392444,4.62443601291938,0.576126945734811,5.97705912163871e-17,1.05686843081461e-15
"RPL7AP64",18.7111416445649,-1.68436790107955,0.20381845090199,6.05172143165297e-17,1.06904037686774e-15
"GGTA1",416.614557376175,-1.42130001741301,0.171716925238557,6.14213636480404e-17,1.08449033996742e-15
"APBB1",1106.11877818349,-1.30521834458333,0.157617969694213,6.15771162896568e-17,1.08671768498112e-15
"KCNT2",140.68201609994,-2.34751930091917,0.284412979975535,6.19289475254257e-17,1.09240163659939e-15
"ZIC5",29.1569867958409,6.13354619099068,0.817143892242046,6.19675166357447e-17,1.09255696477662e-15
"AC007128.2",5.86818184477128,8.9369727461701,2.73010500187532,6.22081178128996e-17,1.09627248616223e-15
"LCN12",103.163609772735,2.42235292050769,0.303505322748761,6.58761098291978e-17,1.16035520134846e-15
"SOCS2",1221.54362812666,-1.88679075777486,0.228949272573793,6.70243372646409e-17,1.18001408743906e-15
"TRPM2-AS",56.2953070740726,3.34328534987447,0.424498357583434,6.78322400899664e-17,1.19366532561001e-15
"GP9",4.46861721804812,-2.8409166105731,0.344924149513465,6.80230133316515e-17,1.19644886122581e-15
"UBL3",3913.29878031367,-1.06399615181128,0.128582952716523,6.99466793883086e-17,1.22910613067785e-15
"RAB11FIP1",5968.49337842485,-1.41100002533449,0.171273797036478,7.0410959941159e-17,1.23667249642108e-15
"HVCN1",307.457678821102,-1.14036347260723,0.137761962766678,7.05626700237441e-17,1.2387443764857e-15
"OGDHL",152.308998180747,3.38436770638342,0.429945042189607,7.05999690040593e-17,1.23880672189341e-15
"RACGAP1",1619.24206548229,1.4550919301245,0.178346617450612,7.09439148348775e-17,1.24424712171939e-15
"AC016044.1",26.5485889292088,5.78856357817503,0.787069988857264,7.22402934324203e-17,1.26577407700109e-15
"HMGA2-AS1",25.1303775032808,3.34398467189813,0.328047356316937,7.28860162943864e-17,1.27647895330837e-15
"LINC02003",7.01970732028842,4.20426809891059,0.58206758896272,7.2955869261517e-17,1.27709301328172e-15
"MMP10",253.864129114173,3.70436360521161,0.431270478594841,7.29967755009527e-17,1.27720001672496e-15
"IGKV3D-15",326.995297880762,2.96785441913767,0.375598131632643,7.33870267636993e-17,1.28341637848589e-15
"MIR559",10.267315370279,2.52525936519316,0.311857459879527,7.43051108130488e-17,1.29885333701209e-15
"CCDC198",78.2516290540728,4.90566492860283,0.63224743268743,7.49463461959493e-17,1.30881564041908e-15
"EIF4E3",1299.34592969132,-1.09987063354408,0.13300360847059,7.52290024252268e-17,1.31312706658356e-15
"LCT",62.8238897148385,3.90613174252233,0.500055670191123,7.55255630342253e-17,1.31767698092222e-15
"ZP3",277.048834583515,1.80889621740835,0.223985058363749,7.58789594810725e-17,1.32321370291269e-15
"RASGEF1A",571.506146881904,1.93091523094567,0.240008803758213,7.68057657808879e-17,1.33873981495006e-15
"CR589904.2",20.961686485647,6.37776534320046,0.856339512042465,7.68963627774332e-17,1.33968281197628e-15
"CAD",3180.79029950472,1.11017612981481,0.134876123280035,7.74221852544524e-17,1.34820378383322e-15
"SYT14",57.1537510419652,4.40971199867896,0.564194039178841,7.8834203205486e-17,1.37149096268577e-15
"AC116407.1",111.36613562071,-2.02218844147901,0.245932533009669,7.93744652345197e-17,1.3802358454897e-15
"ZFP36",13503.6600590858,-1.72625301111443,0.210279918610541,8.10364960910618e-17,1.40846955421908e-15
"KCNQ5",219.418179348033,2.56183061236613,0.32367563554768,8.14240212709064e-17,1.41453524506031e-15
"ICA1",2029.54202396523,1.13688675359198,0.138602803438262,8.51740911533927e-17,1.47758532044364e-15
"ANGPTL7",23.9485375203815,-3.31299639197301,0.402337939368574,8.53886613120575e-17,1.48060792604771e-15
"RFX2",784.393424383469,-1.44408947549218,0.175408095818426,8.6329360319244e-17,1.49621253947064e-15
"DLX6",47.5922954836935,4.81230589156565,0.619071921168846,9.11125582834895e-17,1.57687873148059e-15
"VSX1",18.662284746786,3.68772898935161,0.46202962799546,9.17422554209564e-17,1.58702861074103e-15
"SLC15A3",2378.52431771061,-1.39910171392994,0.170202800689225,9.19960228628482e-17,1.59066886822865e-15
"NATD1",839.519545631593,-1.16860426521966,0.141850436500676,9.23562298778006e-17,1.59614523839657e-15
"BPIFA2",119.054387568684,4.55949480404923,0.4800979366697,9.37537265437292e-17,1.61953496186692e-15
"SIX1",1289.21052864789,2.23688811163538,0.27962054837882,9.76559187051154e-17,1.68614932447195e-15
"SYNPO2",1038.50508391337,-1.71687137490462,0.209292276156213,9.77944853989909e-17,1.68774798778851e-15
"AC009237.14",130.002965805052,1.20714376780784,0.147355268395833,9.97781047271968e-17,1.72117230654414e-15
"TENM4",748.594908143514,1.74885615089915,0.217401522464684,1.03674773507789e-16,1.78754982899197e-15
"CILP",992.007573145845,2.67535400779434,0.339374372109205,1.05635693220387e-16,1.82050470738683e-15
"SMOC1",887.724536287395,3.45967601792706,0.44565119410502,1.08790520516735e-16,1.87399456927655e-15
"BRI3BP",1424.68907776671,1.1779571473776,0.144082347279883,1.09451975955318e-16,1.88362078451374e-15
"MIOX",69.206068415381,3.363382846271,0.428298296516619,1.09792859685743e-16,1.88854724185579e-15
"FXYD1",2.12479829020873,-2.46530604963653,0.301868890084109,1.0984113439474e-16,1.88854724185579e-15
"LINC01983",31.6295658449569,3.45114825530269,0.440705484786372,1.103591231377e-16,1.89656493077655e-15
"ANGPTL1",180.122101239591,-2.13931425054988,0.26153485008542,1.10839372888531e-16,1.90392686008058e-15
"AQP4",6637.49878516077,-2.89994476958301,0.353876180377928,1.11069924554869e-16,1.90693027859396e-15
"LINC00092",42.4463100968223,-1.76811987921886,0.215947285290299,1.11118117737618e-16,1.90693027859396e-15
"SOX12",1553.51777988395,1.28331468392347,0.157717551181904,1.12405044180522e-16,1.92721362063457e-15
"TUBG1",1714.76772674788,1.13368376811287,0.138130728176016,1.13101750600807e-16,1.93825352990403e-15
"TMEM171",76.4301984939504,2.69896225189896,0.342414297728411,1.13346033843083e-16,1.94118961154423e-15
"IGLV1-47",3141.17342160307,2.60680785542135,0.329757566034892,1.13378841864194e-16,1.94118961154423e-15
"PIWIL1",19.2886081667983,5.32898042955156,0.700581312452636,1.13717096749284e-16,1.94607328087306e-15
"F2",27.2666025510808,8.17710659533166,0.78591125347472,1.14733255289108e-16,1.96254815244761e-15
"ACKR1",767.519061023645,-2.23604145016869,0.273529334555906,1.15872338202135e-16,1.98110935757987e-15
"AC044810.2",8.49165627763808,-3.18892754172337,0.389716230497174,1.17583702571101e-16,2.00943321879887e-15
"WWC2-AS2",24.8679709615237,-1.50568435890098,0.18386051310052,1.18728503228806e-16,2.02805299977804e-15
"IGKV2-28",94.9221377144604,3.07849739079347,0.393595166706771,1.19947584449252e-16,2.04792368835495e-15
"FAM72C",18.8904070059208,2.75117640008927,0.347557280715623,1.21550279703751e-16,2.07432248599036e-15
"FAM86JP",113.266360324981,1.14424309163892,0.140231073131768,1.24725901006308e-16,2.12752712552953e-15
"LINC02560",59.8464263050322,2.69646607927926,0.341759502138173,1.25601746649572e-16,2.14147186066535e-15
"FRGCA",13.3237829169251,3.7739085845923,0.475602846680588,1.26218046730183e-16,2.15098052895615e-15
"PKD1L2",207.352568338339,2.99316763391615,0.380534765291908,1.26800091231259e-16,2.15989686724689e-15
"PLEKHA6",2559.82670962236,1.63494450338219,0.203248174024694,1.27485857151832e-16,2.17057089254613e-15
"IGHG3",40492.5962129039,2.56976426234815,0.31643919768989,1.29138331298409e-16,2.19666814888878e-15
"PRB3",24.796906537842,3.19757865083129,0.354198372400814,1.30175996874593e-16,2.21329341976497e-15
"MAP3K14-AS1",373.192078570214,1.19086786679963,0.146557866993773,1.33185387755638e-16,2.26131786019146e-15
"AC027601.5",72.5400619263004,1.69673685577904,0.211048686205687,1.34130965221493e-16,2.27631968162301e-15
"HYOU1",9933.14456756161,1.08575968176224,0.132247920345458,1.34658030386622e-16,2.28420840084664e-15
"SLC6A8",1809.79575380211,1.85938642054144,0.232655670923798,1.35231772585937e-16,2.29288125084737e-15
"NLRP3P1",9.86192318454077,4.29114668517801,0.568997955306678,1.38495309764912e-16,2.34713103917377e-15
"DNASE1",814.323154125613,1.20857835239855,0.148880897003871,1.39714512266369e-16,2.36670065356431e-15
"UGDH",7928.03583413009,1.91152844769402,0.238900204555241,1.40756706473222e-16,2.38325515738886e-15
"AL606490.8",4.65420340960548,6.48051100066178,1.31265673288011,1.4178291916241e-16,2.39841815512154e-15
"CD33",315.448650927314,-1.52194366740549,0.186281450107922,1.41942112104527e-16,2.40000509034223e-15
"APBA2",851.261218285061,2.06875847487788,0.259042919734128,1.44127556895551e-16,2.43583534001929e-15
"TIMP1",21673.2890116272,1.44497564861584,0.172801295133613,1.44535765762458e-16,2.44161016548933e-15
"LINC02035",443.70028291069,-1.02166967185227,0.124746937682625,1.53392362623792e-16,2.58883992974443e-15
"KRT15",2247.79919977029,2.56441632864718,0.32479125460536,1.54210457539296e-16,2.60025607503558e-15
"SP3P",32.8310320318622,6.06064561045217,0.706417431759747,1.56848082133467e-16,2.6435167121007e-15
"SLC27A3",1832.79699338118,-1.30358006862694,0.159648470640463,1.57223875409051e-16,2.64863424438524e-15
"AC093582.1",39.0924494328683,1.97801018906382,0.248502107505045,1.64374076571701e-16,2.76781816641927e-15
"SGCA",244.605181136191,-1.86252251931188,0.228911693591032,1.6565701445741e-16,2.78686420105528e-15
"TBX5",461.285719946921,-1.43226471219907,0.175628007997891,1.66545786540171e-16,2.80053263047027e-15
"FAM13C",128.729562995611,-1.62593959560564,0.199695908072478,1.69835724085568e-16,2.85325282976664e-15
"KIFC2",785.605811583053,1.76879891630684,0.221742329616969,1.72244448810339e-16,2.89238299493591e-15
"AC092868.1",66.4203449653887,3.85171582375349,0.45316632224682,1.72754744757892e-16,2.89962559239721e-15
"MEFV",80.07435066484,-1.70813017257553,0.210028057448087,1.75428105702169e-16,2.94315123588447e-15
"TAF7L",18.9530667351743,4.68143104799706,0.455198280244049,1.82428349054629e-16,3.05919590548074e-15
"GJA5",1042.84421264786,-1.49509089876493,0.183744830709099,1.8313628583069e-16,3.06966519647168e-15
"DHRS13",158.234775595566,1.1416097361034,0.140884750686062,1.84430043759724e-16,3.08993977468367e-15
"H2BC18",136.7780779894,2.73778959185954,0.325192536254242,1.91504955465399e-16,3.20408564504279e-15
"IVL",404.911629428217,4.27257593802264,0.560395869874734,1.92589661652324e-16,3.22076596807905e-15
"AC012236.1",141.953396920168,1.7955715995039,0.225533541960254,1.95173985565164e-16,3.26249848002097e-15
"IL11",76.1979076348077,2.42885375356205,0.308658508337185,1.96994284823698e-16,3.28748735804136e-15
"H1-0",14246.1681810866,1.07151908604069,0.130257004930059,1.96852929056452e-16,3.28748735804136e-15
"PKP4-AS1",70.2373041801191,2.5685293381377,0.329142191345045,1.97027138163098e-16,3.28748735804136e-15
"AL033397.1",262.776451832013,5.99151116936939,0.797927582677655,1.96867069129795e-16,3.28748735804136e-15
"APOBEC3B",242.075475212292,2.218301650359,0.281783179135441,1.99078647996788e-16,3.32020854641803e-15
"UPK3A",67.3885899611902,3.05525778694455,0.393200770532606,2.01739299180497e-16,3.3630545841588e-15
"COL6A4P1",13.9650529228697,3.34375360988551,0.430044571309087,2.01917204002248e-16,3.36449238516319e-15
"AL357146.1",2.33364570048832,-2.65713207998105,0.328653091138807,2.04978070067028e-16,3.41394509801291e-15
"FANCG",28.2317035263443,1.65875523808765,0.207167813425073,2.05240076600737e-16,3.41666216718449e-15
"IGHV3-15",3002.51162537477,2.56635529272055,0.328140304201722,2.08354964305781e-16,3.46547078828119e-15
"SCN7A",1119.16796162101,-2.17582516991497,0.268542088502055,2.09623340438836e-16,3.48498803479565e-15
"UBE2S",890.750422670757,1.69686882013817,0.213054524475476,2.13217290561619e-16,3.54313277588769e-15
"CLDN12",3268.35572397331,1.10957086050468,0.137175440029059,2.15025351292743e-16,3.57156135531856e-15
"HMGB3P6",4.64081821716007,4.09961777560096,0.61508668410823,2.16530530050743e-16,3.59493563867149e-15
"ECEL1P2",95.9209529740276,-2.99168822604191,0.368815787561435,2.20990288620451e-16,3.66731985292926e-15
"CA10",136.058109847988,5.1414149638038,0.680802875086662,2.22749126697777e-16,3.69150110285418e-15
"LINC02452",2.69708321088111,-1.93714672294258,0.240746745633478,2.30790176868844e-16,3.81958783250746e-15
"SLC16A8",69.1509462513372,2.19663860162171,0.279316881054697,2.39287129815736e-16,3.95842810332404e-15
"ITPRID1",194.759331034954,4.27242077665875,0.562692571934924,2.42570262249697e-16,4.0109320660639e-15
"SCIMP",352.054807827336,-1.55843323139914,0.192383880064744,2.43128888580465e-16,4.01835895633126e-15
"TYROBP",4150.02884179783,-1.58328944670865,0.196030352529381,2.53301301319715e-16,4.18083820541552e-15
"HGH1",1600.18141347262,1.10479863658039,0.13654021182625,2.53846708930133e-16,4.18795729950891e-15
"ALG3",2509.54221369746,1.03533081768814,0.128107386075491,2.5745172193096e-16,4.2455246220313e-15
"CCDC167",765.285335088022,1.2958819979076,0.161491749876929,2.60684435462164e-16,4.29497498067555e-15
"RRAS",2504.3194808811,-1.25432720288654,0.154653822411007,2.62205038958458e-16,4.3180899820938e-15
"INCENP",1099.88998387409,1.20796823980062,0.14997696067361,2.64299176252253e-16,4.35062518469404e-15
"ZEB1",1231.15665435364,-1.2355357622918,0.152666806276372,2.66425666470687e-16,4.38366354316718e-15
"IMPDH1P8",11.0620094138958,2.49987325340861,0.314973970448516,2.66694751322308e-16,4.38612496932764e-15
"STAC",439.337786188263,-2.10921471775246,0.26136734579452,2.67917171340315e-16,4.40425594516807e-15
"SEPTIN10P1",6.76689047128466,-1.54854356903891,0.19215499317794,2.71187955468549e-16,4.45602841062646e-15
"C11orf96",1051.74388958764,-1.78983407832449,0.221711460230072,2.73195318932882e-16,4.48499721260654e-15
"SNCA",94.5885500408755,-1.59897673622623,0.197829065138781,2.76201303136525e-16,4.53231892513883e-15
"AC090772.3",22.0315421702898,2.98878228951955,0.381666321967543,2.80974742733195e-16,4.60858840761847e-15
"CENPM",369.66814661399,1.58776393193331,0.199615227137646,2.82424961749448e-16,4.63030616163409e-15
"H2AX",1974.2529469876,1.27407337677246,0.158897511046636,2.83023377983462e-16,4.63804560670398e-15
"RALY-AS1",265.923616193289,1.04696088664632,0.129789331241151,2.85225875404741e-16,4.66996941764373e-15
"ANKRD36BP2",327.367049040592,2.55127046268257,0.32752281405808,2.87813379184325e-16,4.71023340307543e-15
"SNORD99",18.2529333499707,1.92803551331805,0.244624008706945,2.88809036325904e-16,4.72442161562001e-15
"GLDC",252.387739404609,2.96171771578484,0.361224524940867,2.90461931438323e-16,4.74934368785655e-15
"B4GALNT1",214.977772474903,2.61051192807158,0.33698977179382,2.90924112682597e-16,4.75478287103863e-15
"BRCA1",766.673323017861,1.45086604493507,0.181427013102914,2.91252801696575e-16,4.75803642397769e-15
"SCG5",523.749989358745,2.46163541044234,0.315741547144253,2.9601113627952e-16,4.83147033817191e-15
"IGHV1OR15-2",84.4302432603887,3.08595203447909,0.366118630527923,2.99585875822469e-16,4.88764370208497e-15
"SERPING1",16182.8194537758,-1.33176992178174,0.164661080008904,3.03209807127302e-16,4.94237371226866e-15
"AC104938.1",7.12892750688208,-1.3857667481249,0.17216979116486,3.12194078557993e-16,5.08430356508731e-15
"LIPN",21.6868163692251,-2.50215465175586,0.31097440049374,3.14576867153145e-16,5.12083709066857e-15
"AC116317.1",9.4160641617055,-1.71176309823686,0.212404070817915,3.15429852154227e-16,5.13244637095629e-15
"POLE",1887.23094499561,1.01992557776857,0.126272813644696,3.18229050690869e-16,5.17569871190094e-15
"NPTX1",1533.02672774016,3.69583098657984,0.467196120842585,3.19882623972236e-16,5.20028846801278e-15
"AC011503.2",68.370519491655,1.88692171577201,0.239564988656618,3.23664956100556e-16,5.25843846934952e-15
"BNIP3P11",53.0916873988681,1.95769108694456,0.248572720771689,3.23746075534759e-16,5.25843846934952e-15
"DUXAP8",165.134406248601,2.51252406487016,0.323142011205225,3.25595943672989e-16,5.28614590904383e-15
"PLOD2",5980.83726479186,2.0146687532309,0.256429033144579,3.35058043803875e-16,5.43495831725702e-15
"MELTF-AS1",54.8953326173913,1.74041522874736,0.21922763960959,3.36469793600015e-16,5.45544751920025e-15
"THPO",106.129275682611,2.94134108757832,0.381873023752458,3.44570187064226e-16,5.5843189522091e-15
"PLAAT1",75.1584862589782,2.58522101455432,0.333159456837549,3.56157113970869e-16,5.76701161872195e-15
"MTHFD2",3057.93013530821,1.45374581740694,0.182785793189946,3.59845479042662e-16,5.81903429281851e-15
"RNF207",569.462944119719,1.57490817583548,0.198615223719152,3.60217419203604e-16,5.82248393840859e-15
"SGPP2",7051.23522411475,1.5862075487489,0.199781307675945,3.64868683397696e-16,5.89507025975467e-15
"AC015726.1",38.2973141669024,-1.25143989839026,0.155164606908728,3.66868367596183e-16,5.92477080410062e-15
"RPL23AP77",11.2008755086908,3.64412970548934,0.466015511559288,3.68259613758402e-16,5.94462352763562e-15
"AC013731.1",16.2021527012109,2.06319915927124,0.262550531314185,3.71655423788127e-16,5.9968032072152e-15
"AL133370.1",33.2663063211004,5.94627578284423,0.809314476317725,3.76174869502236e-16,6.06705936278035e-15
"LINC01738",1.05569826092451,-3.46097987082258,0.431193180951493,3.77590217696693e-16,6.08721199438305e-15
"SYT2",187.568254843315,2.58451859852322,0.334445618630856,3.79343913968136e-16,6.11279911937768e-15
"DQX1",64.5468398536995,3.09553661963683,0.401299381508244,3.80602124452531e-16,6.13038296814546e-15
"IGHV1-58",319.299477905043,3.04283211408297,0.396876874920988,3.87488738460615e-16,6.23583367444641e-15
"AC026273.1",199.168129565416,1.44839197851495,0.182358987900487,3.8909214959035e-16,6.25889335107912e-15
"AC084125.2",50.3160339625198,2.07668176417967,0.265259628134218,3.91149568616719e-16,6.28923274848117e-15
"SVEP1",1393.54456454823,-1.89446328526997,0.235978288511817,3.95326757656727e-16,6.35361410685776e-15
"GPI",13736.2308212938,1.0939685717113,0.134118367605579,3.99289115915477e-16,6.41448790679445e-15
"GNB3",47.3824536693633,1.80829506253841,0.22890494377356,4.00354178976075e-16,6.42878442775755e-15
"IGHV3-53",704.45905373321,2.62158432917726,0.339608227649489,4.0438901982158e-16,6.4907355223483e-15
"AC010207.1",11.5303222869005,-1.78898692254294,0.223196485106258,4.06915746026097e-16,6.52843671552708e-15
"GRIN2D",355.394070098868,2.53802908396551,0.327852260672267,4.08245776282441e-16,6.54691391689639e-15
"MNDA",1017.24243888076,-1.57862794211027,0.19654598820382,4.25118250554074e-16,6.81154113546003e-15
"AC233280.2",21.4577026912739,2.48691276124097,0.318414234287325,4.25416944778027e-16,6.81335305798945e-15
"NETO2",1213.24068372608,1.47960410405368,0.186737682356689,4.2691541231735e-16,6.83437023783048e-15
"LINC02785",19.6883932250709,-1.95528847432896,0.243922053551726,4.27774153003586e-16,6.84513234893445e-15
